,personName,injury_date,Body_Part_Group,Injury_Reason_Group,Direction,injury_description,position_y,weight_lbs,height_inches,performance_metric_after,age_in_season,days_from_injury,foulsPersonal,plusMinusPoints,minutes_numeric,performance_metric_before,points,steals,assists,reboundsTotal,turnovers,fieldGoalsMade,fieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,threePointersMade,performance_pct,performance_change,injury_severity
4240,Kenyon Martin,2013-04-05,knee_general,pain_discomfort,left,sore left knee / sore right knee,Forward,226.5,81.0,9.0,35.0,4,3.3,6.2,27.16166666666667,17.7,8.9,0.8,0.2,6.3,0.8,3.8,5.7,1.3,2.7,0.0,-0.4915254237288135,-8.7,Minor (≤1 week)
4241,Kenyon Martin,2013-04-07,knee_general,pain_discomfort,left,sore left knee / sore right knee,Forward,226.5,81.0,9.0,35.0,2,3.3,6.2,27.16166666666667,17.7,8.9,0.8,0.2,6.3,0.8,3.8,5.7,1.3,2.7,0.0,-0.4915254237288135,-8.7,Minor (≤1 week)
4242,Kenyon Martin,2013-04-11,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,9.8,36.0,202,3.4,7.3,26.901666666666664,15.9,8.2,0.8,0.2,5.7,1.1,3.5,5.3,1.2,2.3,0.0,-0.38364779874213834,-6.1,Severe (>3 months)
4243,Kenyon Martin,2013-04-12,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,9.8,36.0,201,3.4,7.3,26.901666666666664,15.9,8.2,0.8,0.2,5.7,1.1,3.5,5.3,1.2,2.3,0.0,-0.38364779874213834,-6.1,Severe (>3 months)
4244,Kenyon Martin,2013-04-14,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,9.8,36.0,199,3.4,7.3,26.901666666666664,15.9,8.2,0.8,0.2,5.7,1.1,3.5,5.3,1.2,2.3,0.0,-0.38364779874213834,-6.1,Severe (>3 months)
4245,Kenyon Martin,2013-04-15,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,9.8,36.0,198,3.4,7.3,26.901666666666664,15.9,8.2,0.8,0.2,5.7,1.1,3.5,5.3,1.2,2.3,0.0,-0.38364779874213834,-6.1,Severe (>3 months)
4246,Kenyon Martin,2013-04-17,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,9.8,36.0,196,3.4,7.3,26.901666666666664,15.9,8.2,0.8,0.2,5.7,1.1,3.5,5.3,1.2,2.3,0.0,-0.38364779874213834,-6.1,Severe (>3 months)
4247,Kenyon Martin,2013-12-08,ankle_region,pain_discomfort,left,sore left ankle,Forward,225.0,81.0,15.0,36.0,3,2.9,0.3,23.28,17.0,4.6,1.2,2.5,5.1,0.8,2.1,4.6,0.4,0.9,0.0,-0.11764705882352941,-2.0,Minor (≤1 week)
4248,Kenyon Martin,2013-12-10,ankle_region,pain_discomfort,left,sore left ankle,Forward,225.0,81.0,15.0,36.0,1,2.9,0.3,23.28,17.0,4.6,1.2,2.5,5.1,0.8,2.1,4.6,0.4,0.9,0.0,-0.11764705882352941,-2.0,Minor (≤1 week)
4249,Kenyon Martin,2013-12-14,spine_torso,strain_sprain_tear,unspecified,strained abdominal muscle,Forward,225.0,81.0,13.2,36.0,11,3.2,3.1,24.494999999999997,17.9,4.6,1.5,2.5,5.2,1.0,2.1,4.6,0.4,0.9,0.0,-0.26256983240223464,-4.699999999999999,Moderate (1-2 weeks)
4250,Kenyon Martin,2013-12-16,spine_torso,strain_sprain_tear,unspecified,strained abdominal muscle,Forward,225.0,81.0,13.2,36.0,9,3.2,3.1,24.494999999999997,17.9,4.6,1.5,2.5,5.2,1.0,2.1,4.6,0.4,0.9,0.0,-0.26256983240223464,-4.699999999999999,Moderate (1-2 weeks)
4251,Kenyon Martin,2013-12-18,spine_torso,strain_sprain_tear,unspecified,strained abdominal muscle,Forward,225.0,81.0,13.2,36.0,7,3.2,3.1,24.494999999999997,17.9,4.6,1.5,2.5,5.2,1.0,2.1,4.6,0.4,0.9,0.0,-0.26256983240223464,-4.699999999999999,Minor (≤1 week)
4252,Kenyon Martin,2014-01-03,ankle_region,pain_discomfort,left,sore left ankle,Forward,225.0,81.0,13.7,36.0,2,2.7,1.9,19.205000000000002,11.2,2.6,1.6,1.1,3.3,0.9,1.1,3.5,0.4,0.6,0.0,0.22321428571428573,2.5,Minor (≤1 week)
4253,Kenyon Martin,2014-01-17,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,6.8,36.0,11,3.4,0.1,22.518333333333334,13.0,5.5,0.6,1.6,4.7,1.3,2.6,5.3,0.3,0.4,0.0,-0.47692307692307695,-6.2,Moderate (1-2 weeks)
4254,Kenyon Martin,2014-01-30,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,225.0,81.0,6.7,36.0,2,3.3,1.0,22.316666666666666,13.3,6.1,0.3,1.7,4.5,1.2,2.9,5.2,0.3,0.4,0.0,-0.4962406015037594,-6.6000000000000005,Minor (≤1 week)
4255,Keon Johnson,2023-03-29,wrist_hand,bone_injury,unspecified,fractured finger,Guard,185.0,77.0,8.8,22.0,273,1.6,-8.3,14.9,14.0,7.6,0.7,3.3,1.0,1.5,2.4,6.3,1.8,2.3,1.0,-0.3714285714285714,-5.199999999999999,Severe (>3 months)
4256,Kevin Durant,2014-01-24,shoulder_region,pain_discomfort,unspecified,sore shoulder,Forward,240.0,81.0,52.9,25.0,1,1.8,7.4,37.685,55.7,37.1,1.7,5.9,5.8,3.8,11.6,22.2,11.5,13.1,2.4,-0.05026929982046686,-2.8000000000000043,Minor (≤1 week)
4257,Kevin Durant,2014-10-13,foot_toe,bone_injury,right,fractured right toe,Forward,240.0,81.0,36.2,26.0,50,1.6,4.2,38.78666666666667,42.2,30.7,0.8,4.7,6.2,3.2,10.2,22.3,8.3,9.3,2.0,-0.14218009478672985,-6.0,Major (1-3 months)
4258,Kevin Durant,2015-11-11,upper_leg,strain_sprain_tear,left,strained left hamstring,Forward,240.0,81.0,47.2,27.0,12,1.4,11.0,34.879999999999995,41.2,26.3,0.8,3.2,7.4,2.0,9.0,18.2,5.6,6.2,2.7,0.14563106796116504,6.0,Moderate (1-2 weeks)
4259,Kevin Durant,2016-01-04,foot_toe,injury,unspecified,toe injury,Forward,240.0,81.0,43.5,27.0,2,1.7,12.9,36.03,38.8,24.9,0.4,5.2,6.5,2.6,8.4,17.1,6.3,7.2,1.8,0.12113402061855678,4.700000000000003,Minor (≤1 week)
4260,Kevin Durant,2017-03-01,knee_general,strain_sprain_tear,left,sprained MCL in left knee,Forward,240.0,81.0,41.1,28.0,38,1.8,9.8,33.33333333333333,44.0,23.2,1.0,5.7,8.3,2.0,7.9,15.9,5.6,6.2,1.8,-0.06590909090909088,-2.8999999999999986,Major (1-3 months)
4261,Kevin Durant,2017-04-19,lower_leg,strain_sprain_tear,left,strained left calf,Forward,240.0,81.0,40.8,29.0,181,2.0,11.0,31.185000000000002,45.3,23.9,0.9,5.4,8.6,2.1,8.5,15.7,4.9,5.6,2.0,-0.09933774834437087,-4.5,Severe (>3 months)
4262,Kevin Durant,2017-11-19,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,240.0,81.0,46.4,29.0,3,2.0,11.7,32.70333333333333,42.1,24.9,0.7,5.0,6.6,2.8,8.9,16.3,4.9,5.2,2.2,0.10213776722090254,4.299999999999997,Minor (≤1 week)
4263,Kevin Durant,2019-03-12,ankle_region,strain_sprain_tear,right,sprained right ankle,Forward,240.0,81.0,38.0,30.0,6,2.2,4.0,35.42333333333333,38.5,26.9,0.5,4.1,4.4,2.1,9.5,18.3,5.9,7.4,2.0,-0.012987012987012988,-0.5,Minor (≤1 week)
4264,Kevin Durant,2019-05-09,lower_leg,strain_sprain_tear,right,strained right calf,Forward,240.0,82.0,48.6,32.0,593,2.1,10.9,30.169999999999998,39.9,18.9,0.6,7.1,5.1,2.0,7.3,12.2,3.1,3.4,1.2,0.21804511278195496,8.700000000000003,Severe (>3 months)
4265,Kevin Durant,2021-04-14,upper_leg,injury,left,left hamstring injury,Forward,240.0,82.0,48.1,32.0,2,2.0,8.6,31.491666666666667,35.9,24.6,0.4,4.2,6.7,4.1,8.7,16.2,5.0,5.6,2.2,0.33983286908078003,12.200000000000003,Minor (≤1 week)
4266,Kevin Durant,2021-04-19,upper_leg,bruise_contusion,left,bruised left thigh,Forward,240.0,82.0,46.5,32.0,6,1.8,6.1,27.455000000000002,34.1,22.8,0.3,4.4,5.4,4.0,8.1,13.7,4.6,5.2,2.0,0.3636363636363636,12.399999999999999,Minor (≤1 week)
4267,Kevin Durant,2021-04-30,upper_leg,injury,left,left hamstring injury,Forward,240.0,82.0,46.7,32.0,2,1.4,10.5,25.388333333333332,37.9,22.3,0.6,5.4,5.2,3.5,7.9,13.1,4.4,5.0,2.1,0.23218997361477584,8.800000000000004,Minor (≤1 week)
4268,Kevin Durant,2021-12-17,ankle_region,pain_discomfort,right,sore right ankle,Forward,240.0,82.0,45.9,33.0,13,2.7,7.7,40.595,50.4,31.9,0.9,7.1,8.1,3.7,11.4,23.9,7.4,8.0,1.7,-0.08928571428571429,-4.5,Moderate (1-2 weeks)
4269,Kevin Durant,2023-03-08,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,240.0,82.5,36.9,34.0,21,2.2,12.2,33.598333333333336,46.1,28.0,0.6,4.9,7.4,3.0,9.5,16.5,6.6,7.0,2.4,-0.19956616052060744,-9.200000000000003,Significant (2-4 weeks)
4270,Kevin Garnett,2011-01-14,leg,strain_sprain_tear,right,strained right leg,Forward,253.0,83.0,29.3,35.0,3,1.7,7.1,29.625,32.2,13.7,2.1,1.3,8.8,1.0,5.9,10.4,1.9,2.6,0.0,-0.0900621118012423,-2.900000000000002,Minor (≤1 week)
4271,Kevin Garnett,2012-02-15,hip_pelvis,pain_discomfort,left,sore left hip,Forward,253.0,83.0,35.7,36.0,1,1.8,7.0,29.611666666666668,28.7,15.0,0.6,2.9,8.0,1.4,6.0,11.6,2.7,3.1,0.3,0.24390243902439038,7.0000000000000036,Minor (≤1 week)
4272,Kevin Garnett,2012-04-24,hip_pelvis,injury,unspecified,hip flexor injury,Forward,253.0,83.0,24.3,36.0,2,2.4,1.4,32.93666666666667,31.3,17.8,0.9,2.9,9.1,1.7,7.2,15.6,3.4,3.8,0.0,-0.22364217252396165,-7.0,Minor (≤1 week)
4273,Kevin Garnett,2013-03-16,upper_leg,strain_sprain_tear,left,strained left abductor,Forward,253.0,83.0,24.7,37.0,4,2.7,-0.7,28.934999999999995,22.8,13.2,1.0,1.8,8.0,1.9,5.7,13.2,1.6,2.2,0.2,0.08333333333333327,1.8999999999999986,Minor (≤1 week)
4274,Kevin Garnett,2013-03-18,upper_leg,strain_sprain_tear,left,strained left abductor,Forward,253.0,83.0,24.7,37.0,2,2.7,-0.7,28.934999999999995,22.8,13.2,1.0,1.8,8.0,1.9,5.7,13.2,1.6,2.2,0.2,0.08333333333333327,1.8999999999999986,Minor (≤1 week)
4275,Kevin Garnett,2013-03-23,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,253.0,83.0,19.5,37.0,15,2.8,0.4,29.05333333333333,25.6,13.6,1.1,2.1,8.5,1.8,5.6,12.5,2.2,2.6,0.2,-0.23828125000000006,-6.100000000000001,Significant (2-4 weeks)
4276,Kevin Garnett,2013-03-26,skin_tissue,inflammation,unspecified,left ankle inflammation,Forward,253.0,83.0,19.5,37.0,12,2.8,0.4,29.05333333333333,25.6,13.6,1.1,2.1,8.5,1.8,5.6,12.5,2.2,2.6,0.2,-0.23828125000000006,-6.100000000000001,Moderate (1-2 weeks)
4277,Kevin Garnett,2013-03-27,skin_tissue,inflammation,unspecified,left ankle inflammation,Forward,253.0,83.0,19.5,37.0,11,2.8,0.4,29.05333333333333,25.6,13.6,1.1,2.1,8.5,1.8,5.6,12.5,2.2,2.6,0.2,-0.23828125000000006,-6.100000000000001,Moderate (1-2 weeks)
4278,Kevin Garnett,2013-03-29,skin_tissue,inflammation,unspecified,left ankle inflammation,Forward,253.0,83.0,19.5,37.0,9,2.8,0.4,29.05333333333333,25.6,13.6,1.1,2.1,8.5,1.8,5.6,12.5,2.2,2.6,0.2,-0.23828125000000006,-6.100000000000001,Moderate (1-2 weeks)
4279,Kevin Garnett,2013-03-31,skin_tissue,inflammation,unspecified,left ankle inflammation,Forward,253.0,83.0,19.5,37.0,7,2.8,0.4,29.05333333333333,25.6,13.6,1.1,2.1,8.5,1.8,5.6,12.5,2.2,2.6,0.2,-0.23828125000000006,-6.100000000000001,Minor (≤1 week)
4280,Kevin Garnett,2013-04-12,ankle_region,pain_discomfort,left,sore left ankle,Forward,253.0,83.0,18.3,37.0,1,2.2,2.7,27.44833333333333,27.3,13.9,1.2,2.4,7.6,1.6,6.0,12.6,1.7,1.9,0.2,-0.32967032967032966,-9.0,Minor (≤1 week)
4281,Kevin Garnett,2014-03-01,spine_torso,muscle_issue,unspecified,back spasms,Forward,253.0,83.0,15.0,38.0,35,1.4,1.3,17.863333333333333,16.1,6.8,0.7,1.3,6.1,1.4,3.2,5.7,0.4,0.5,0.0,-0.06832298136645971,-1.1000000000000014,Major (1-3 months)
4282,Kevin Garnett,2014-03-03,spine_torso,muscle_issue,unspecified,back spasms,Forward,253.0,83.0,15.0,38.0,33,1.4,1.3,17.863333333333333,16.1,6.8,0.7,1.3,6.1,1.4,3.2,5.7,0.4,0.5,0.0,-0.06832298136645971,-1.1000000000000014,Major (1-3 months)
4283,Kevin Garnett,2014-03-05,spine_torso,muscle_issue,unspecified,back spasms,Forward,253.0,83.0,15.0,38.0,31,1.4,1.3,17.863333333333333,16.1,6.8,0.7,1.3,6.1,1.4,3.2,5.7,0.4,0.5,0.0,-0.06832298136645971,-1.1000000000000014,Major (1-3 months)
4284,Kevin Garnett,2014-03-10,spine_torso,injury,unspecified,back injury,Forward,253.0,83.0,15.0,38.0,26,1.4,1.3,17.863333333333333,16.1,6.8,0.7,1.3,6.1,1.4,3.2,5.7,0.4,0.5,0.0,-0.06832298136645971,-1.1000000000000014,Significant (2-4 weeks)
4285,Kevin Garnett,2014-03-12,spine_torso,injury,unspecified,back injury,Forward,253.0,83.0,15.0,38.0,24,1.4,1.3,17.863333333333333,16.1,6.8,0.7,1.3,6.1,1.4,3.2,5.7,0.4,0.5,0.0,-0.06832298136645971,-1.1000000000000014,Significant (2-4 weeks)
4286,Kevin Garnett,2015-03-13,knee_general,pain_discomfort,left,sore left knee,Forward,240.0,83.0,12.2,40.0,229,2.3,1.4,17.651666666666664,17.6,7.1,0.9,1.2,5.6,0.7,3.4,6.2,0.3,0.6,0.0,-0.30681818181818193,-5.400000000000002,Severe (>3 months)
4287,Kevin Huerter,2019-01-08,spine_torso,injury,unspecified,back injury,Guard-Forward,190.0,79.0,27.5,20.0,1,2.4,0.2,34.39333333333333,17.7,11.1,0.8,3.2,2.9,2.1,4.3,11.9,0.6,0.9,1.9,0.5536723163841809,9.8,Minor (≤1 week)
4288,Kevin Huerter,2019-01-21,spine_torso,pain_discomfort,unspecified,sore neck,Guard-Forward,190.0,79.0,23.5,20.0,5,2.4,-0.3,36.980000000000004,25.5,15.0,0.9,3.9,3.8,2.4,5.7,13.6,0.9,1.3,2.7,-0.0784313725490196,-2.0,Minor (≤1 week)
4289,Kevin Huerter,2019-04-05,spine_torso,injury,unspecified,back injury,Guard-Forward,190.0,79.0,19.1,20.0,2,2.0,-6.5,28.025,18.9,9.4,1.0,3.1,2.9,1.1,3.9,10.6,0.1,0.2,1.5,0.010582010582010732,0.20000000000000284,Minor (≤1 week)
4290,Kevin Huerter,2019-11-13,shoulder_region,strain_sprain_tear,left,strained rotator cuff in left shoulder,Guard-Forward,190.0,79.0,22.8,21.0,21,2.1,-3.8,22.526666666666664,17.7,9.3,0.6,2.8,3.5,1.7,3.2,7.5,1.2,1.5,1.7,0.28813559322033905,5.100000000000001,Significant (2-4 weeks)
4291,Kevin Huerter,2021-05-16,ankle_region,pain_discomfort,left,sore left ankle,Guard-Forward,198.0,79.0,11.5,23.0,158,2.3,6.5,27.77,23.3,10.4,1.3,3.3,3.3,1.1,4.2,9.8,0.4,0.6,1.6,-0.5064377682403434,-11.8,Severe (>3 months)
4292,Kevin Huerter,2022-12-14,ankle_region,pain_discomfort,left,sore left ankle,Guard-Forward,198.0,79.0,29.6,24.0,2,2.4,0.7,31.236666666666668,22.8,13.1,1.2,3.0,3.4,1.7,4.9,11.9,1.7,2.3,1.6,0.29824561403508776,6.800000000000001,Minor (≤1 week)
4293,Kevin Knox II,2018-10-21,ankle_region,strain_sprain_tear,left,sprained left ankle,Forward,215.0,81.0,9.2,19.0,15,1.6666666666666667,-1.3333333333333333,18.627777777777776,10.0,9.333333333333334,0.6666666666666666,0.0,2.0,0.6666666666666666,3.6666666666666665,10.333333333333334,0.6666666666666666,1.6666666666666667,1.3333333333333333,-0.08000000000000007,-0.8000000000000007,Significant (2-4 weeks)
4294,Kevin Love,2011-03-23,hip_pelvis,strain_sprain_tear,left,strained left groin,Forward-Center,260.0,82.0,37.6,22.0,7,1.8,2.0,31.581666666666667,35.8,16.7,0.8,3.0,15.3,2.2,6.0,12.3,3.9,5.4,0.8,0.05027932960893867,1.8000000000000043,Minor (≤1 week)
4295,Kevin Love,2011-04-02,hip_pelvis,strain_sprain_tear,left,strained left groin,Forward-Center,260.0,82.0,37.6,23.0,268,1.8,-0.4,30.40833333333333,31.0,16.0,0.7,2.7,12.6,2.0,5.4,11.8,4.5,6.0,0.7,0.21290322580645166,6.600000000000001,Severe (>3 months)
4296,Kevin Love,2011-04-05,hip_pelvis,strain_sprain_tear,left,strained left groin,Forward-Center,260.0,82.0,37.6,23.0,265,1.8,-0.4,30.40833333333333,31.0,16.0,0.7,2.7,12.6,2.0,5.4,11.8,4.5,6.0,0.7,0.21290322580645166,6.600000000000001,Severe (>3 months)
4297,Kevin Love,2012-03-09,spine_torso,muscle_issue,unspecified,back spasms,Forward-Center,260.0,82.0,46.1,23.0,1,3.2,6.9,40.526666666666664,40.3,25.8,0.8,2.7,13.3,2.6,8.8,20.3,6.3,7.7,1.9,0.14392059553349887,5.800000000000004,Minor (≤1 week)
4298,Kevin Love,2012-03-10,spine_torso,muscle_issue,unspecified,back spasms,Forward-Center,260.0,82.0,47.8,23.0,2,3.2,6.9,40.526666666666664,40.3,25.8,0.8,2.7,13.3,2.6,8.8,20.3,6.3,7.7,1.9,0.18610421836228289,7.5,Minor (≤1 week)
4299,Kevin Love,2012-04-12,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,223,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4300,Kevin Love,2012-04-14,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,221,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4301,Kevin Love,2012-04-16,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,219,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4302,Kevin Love,2012-04-17,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,218,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4303,Kevin Love,2012-04-19,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,216,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4304,Kevin Love,2012-04-22,head_region,impact_injury,unspecified,concussion,Forward-Center,260.0,82.0,30.2,24.0,213,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Severe (>3 months)
4305,Kevin Love,2012-10-17,wrist_hand,bone_injury,right,fractured right hand,Forward-Center,260.0,82.0,30.2,24.0,35,2.2,-4.2,35.875,41.1,25.2,0.7,2.8,11.8,1.3,8.5,19.8,6.3,7.1,1.9,-0.2652068126520682,-10.900000000000002,Major (1-3 months)
4306,Kevin Love,2012-12-23,head_region,injury,left,left eye injury,Forward-Center,249.8,82.0,38.9,24.0,3,1.6,1.6,33.91166666666667,27.1,17.9,0.5,2.6,12.9,2.2,5.4,16.0,5.8,8.4,1.3,0.4354243542435423,11.799999999999997,Minor (≤1 week)
4307,Kevin Love,2013-01-05,wrist_hand,bone_injury,right,fractured right hand/finger,Forward-Center,243.0,82.0,49.7,25.0,298,1.6,-0.3,34.30333333333333,28.1,17.5,0.5,2.3,13.7,2.1,5.7,16.5,5.0,6.5,1.1,0.7686832740213523,21.6,Severe (>3 months)
4308,Kevin Love,2013-01-08,wrist_hand,bone_injury,right,fractured right hand/finger,Forward-Center,243.0,82.0,49.7,25.0,295,1.6,-0.3,34.30333333333333,28.1,17.5,0.5,2.3,13.7,2.1,5.7,16.5,5.0,6.5,1.1,0.7686832740213523,21.6,Severe (>3 months)
4309,Kevin Love,2013-01-09,wrist_hand,bone_injury,right,fractured right hand/finger,Forward-Center,243.0,82.0,49.7,25.0,294,1.6,-0.3,34.30333333333333,28.1,17.5,0.5,2.3,13.7,2.1,5.7,16.5,5.0,6.5,1.1,0.7686832740213523,21.6,Severe (>3 months)
4310,Kevin Love,2013-01-11,wrist_hand,bone_injury,right,fractured right hand/finger,Forward-Center,243.0,82.0,49.7,25.0,292,1.6,-0.3,34.30333333333333,28.1,17.5,0.5,2.3,13.7,2.1,5.7,16.5,5.0,6.5,1.1,0.7686832740213523,21.6,Severe (>3 months)
4311,Kevin Love,2013-01-13,wrist_hand,bone_injury,right,fractured right hand/finger,Forward-Center,243.0,82.0,49.7,25.0,290,1.6,-0.3,34.30333333333333,28.1,17.5,0.5,2.3,13.7,2.1,5.7,16.5,5.0,6.5,1.1,0.7686832740213523,21.6,Severe (>3 months)
4312,Kevin Love,2014-02-05,spine_torso,other,unspecified,stiff neck,Forward-Center,243.0,82.0,50.5,25.0,2,2.0,7.3,36.766666666666666,44.5,25.7,0.9,4.0,13.9,2.4,8.1,17.8,8.0,9.8,1.5,0.1348314606741573,6.0,Minor (≤1 week)
4313,Kevin Love,2014-02-08,upper_leg,bruise_contusion,left,bruised left quadriceps,Forward-Center,243.0,82.0,52.3,25.0,2,1.8,7.6,37.07833333333333,45.4,26.7,0.9,4.0,14.6,2.5,8.0,17.9,9.3,11.3,1.4,0.1519823788546255,6.899999999999999,Minor (≤1 week)
4314,Kevin Love,2014-04-05,spine_torso,muscle_issue,unspecified,back spasms,Forward-Center,243.0,82.0,35.2,25.0,3,1.5,-3.9,34.501666666666665,41.0,23.8,0.6,5.4,10.6,3.2,8.2,18.0,5.0,6.0,2.4,-0.14146341463414627,-5.799999999999997,Minor (≤1 week)
4315,Kevin Love,2014-04-11,arm_elbow,other,right,hyperextended right elbow,Forward-Center,243.0,82.0,36.4,25.0,2,1.3,-2.1,33.973333333333336,36.6,21.0,0.5,5.3,11.4,3.4,7.3,17.6,4.3,5.0,2.1,-0.005464480874317017,-0.20000000000000284,Minor (≤1 week)
4316,Kevin Love,2014-12-31,spine_torso,muscle_issue,unspecified,back spasms,Forward-Center,243.0,82.0,33.4,26.0,2,1.7,-0.1,35.54166666666667,29.8,15.3,1.0,2.9,9.7,1.6,4.8,12.2,4.4,4.9,1.3,0.1208053691275167,3.599999999999998,Minor (≤1 week)
4317,Kevin Love,2015-01-16,spine_torso,muscle_issue,unspecified,back spasms,Forward-Center,243.0,82.0,26.8,26.0,3,1.6,-7.8,34.14666666666666,31.9,19.7,0.8,1.7,10.7,1.7,6.8,15.5,4.6,5.9,1.5,-0.15987460815047017,-5.099999999999998,Minor (≤1 week)
4318,Kevin Love,2015-02-12,head_region,injury,right,right eye injury,Forward-Center,243.0,82.0,32.9,26.0,8,1.7,12.1,32.13666666666667,29.6,15.1,0.3,2.7,10.8,1.2,5.2,12.2,2.4,3.4,2.3,0.11148648648648639,3.299999999999997,Moderate (1-2 weeks)
4319,Kevin Love,2015-04-27,shoulder_region,other,left,separated left shoulder,Forward-Center,251.0,82.0,31.2,27.0,183,1.2,4.6,30.366666666666664,23.7,14.2,0.6,1.5,7.1,2.0,5.3,11.5,1.4,1.7,2.2,0.31645569620253167,7.5,Severe (>3 months)
4320,Kevin Love,2016-02-06,upper_leg,bruise_contusion,left,bruised left quadriceps,Forward-Center,251.0,82.0,25.9,27.0,2,2.4,6.4,32.95833333333333,33.4,17.2,1.2,2.1,9.8,1.6,6.0,12.9,2.9,3.7,2.3,-0.22455089820359284,-7.5,Minor (≤1 week)
4321,Kevin Love,2016-02-29,leg,pain_discomfort,unspecified,sore leg,Forward-Center,251.0,82.0,23.1,27.0,5,1.5,5.6,29.268333333333334,26.5,14.9,0.6,2.5,7.7,0.9,4.7,12.1,4.0,4.5,1.5,-0.12830188679245277,-3.3999999999999986,Minor (≤1 week)
4322,Kevin Love,2016-03-10,knee_general,injury,left,left knee injury,Forward-Center,251.0,82.0,26.8,27.0,3,1.7,5.4,32.58,27.4,16.2,0.6,3.2,8.1,1.6,4.6,12.2,6.0,6.5,1.0,-0.021897810218978027,-0.5999999999999979,Minor (≤1 week)
4323,Kevin Love,2016-06-05,head_region,impact_injury,unspecified,concussion,Forward-Center,251.0,82.0,31.7,28.0,142,2.3,4.9,29.725,31.1,18.1,0.4,2.2,10.1,1.9,6.0,13.5,3.1,3.9,3.0,0.01929260450160765,0.5999999999999979,Severe (>3 months)
4324,Kevin Love,2016-12-19,knee_general,bruise_contusion,left,bruised left knee,Forward-Center,251.0,82.0,30.1,28.0,4,1.6,7.8,32.401666666666664,38.9,22.4,1.1,1.9,10.5,2.1,7.3,14.9,4.8,5.5,3.0,-0.22622107969151664,-8.799999999999997,Minor (≤1 week)
4325,Kevin Love,2017-01-19,spine_torso,pain_discomfort,lower,sore lower back,Forward-Center,251.0,82.0,34.0,28.0,2,1.7,1.4,30.839999999999996,27.4,17.6,0.5,1.5,11.0,2.2,5.8,15.9,3.4,3.5,2.6,0.2408759124087592,6.600000000000001,Minor (≤1 week)
4326,Kevin Love,2017-01-30,spine_torso,muscle_issue,lower,lower back spasms,Forward-Center,251.0,82.0,33.2,28.0,5,1.7,3.3,30.155,25.1,14.2,0.2,2.4,11.2,1.8,4.7,13.1,2.8,3.4,2.0,0.3227091633466136,8.100000000000001,Minor (≤1 week)
4327,Kevin Love,2017-02-12,knee_general,injury,left,left knee injury,Forward-Center,251.0,82.0,30.2,28.0,32,1.5,8.6,32.93333333333333,34.0,17.7,1.0,2.8,12.4,2.6,5.4,13.0,4.4,5.2,2.5,-0.11176470588235296,-3.8000000000000007,Major (1-3 months)
4328,Kevin Love,2017-12-09,hip_pelvis,pain_discomfort,left,sore left hip,Forward-Center,251.0,82.0,37.9,29.0,3,2.1,8.4,28.068333333333335,34.3,20.6,0.4,1.9,10.6,1.6,6.7,13.6,5.1,6.1,2.1,0.10495626822157439,3.6000000000000014,Minor (≤1 week)
4329,Kevin Love,2018-01-30,wrist_hand,bone_injury,left,fractured left hand,Forward-Center,251.0,82.0,29.6,29.0,48,2.4,-3.1,25.481666666666666,26.4,13.0,0.9,1.2,8.0,0.5,4.3,9.7,2.6,2.9,1.8,0.12121212121212133,3.200000000000003,Major (1-3 months)
